time_of_day,route,stop_id,stop_name,direction,min_load,max_load,avg_load,stop_id,lat,long,us_housing_units_no_vehicle_po,us_housing_units_no_vehicle,us_population_low_income_po,us_population_low_income,population_density,us_population,us_population_eighteen_to_twenty_four_years_old,us_population_eighteen_to_twenty_four_years_old_po,us_population_twenty_five_to_sixty_four_years_old_po,us_population_twenty_five_to_sixty_four_years_old,latitude,longitude,stop_rank
Morning,12.0,3030.0, BATTERY ST&JACKSON ST NW-NS/,Outbound,35.0,58.0,43.75,37.8,122.4,0.322701688555,1599.0,0.138026607539,1804.0,13713.0,1804.0,0.0487804878049,1804.0,0.70066518847,1804.0,37.79885,122.4036,1
Evening,12.0,3030.0, BATTERY ST&JACKSON ST NW-NS/,Outbound,11.0,31.0,18.3333333333333,37.8,122.4,0.322701688555,1599.0,0.138026607539,1804.0,13713.0,1804.0,0.0487804878049,1804.0,0.70066518847,1804.0,37.79885,122.4036,1
Morning,808.0,3031.0, BAY ST&MIDWAY ST SE-FS,Inbound,0.0,9.0,3.9,37.81,122.41,0.375,8.0,0.0909090909091,11.0,13713.0,11.0,0.0,11.0,1.0,11.0,37.80643,122.4098,1
Evening,708.0,3031.0, BAY ST&MIDWAY ST SE-FS,Inbound,0.0,18.0,4.8125,37.81,122.41,0.375,8.0,0.0909090909091,11.0,13713.0,11.0,0.0,11.0,1.0,11.0,37.80643,122.4098,1
Evening,31.0,3032.0, BALBOA ST&4TH AVE NE-NS/BZ,Outbound,23.0,53.0,32.4285714285714,37.78,122.46,0.226831896552,3712.0,0.245224395857,8690.0,8515.0,8690.0,0.104833141542,8690.0,0.630149597238,8690.0,37.77746,122.46224,1
Morning,31.0,3032.0, BALBOA ST&4TH AVE NE-NS/BZ,Outbound,10.0,29.0,17.8571428571429,37.78,122.46,0.226831896552,3712.0,0.245224395857,8690.0,8515.0,8690.0,0.104833141542,8690.0,0.630149597238,8690.0,37.77746,122.46224,1
Evening,831.0,3032.0, BALBOA ST&4TH AVE NE-NS/BZ,Outbound,2.0,26.0,16.0,37.78,122.46,0.226831896552,3712.0,0.245224395857,8690.0,8515.0,8690.0,0.104833141542,8690.0,0.630149597238,8690.0,37.77746,122.46224,1
Morning,31.0,3033.0, BALBOA ST&4TH AVE SW-NS/BZ,Inbound,3.0,56.0,34.0,37.78,122.46,0.226831896552,3712.0,0.245224395857,8690.0,8515.0,8690.0,0.104833141542,8690.0,0.630149597238,8690.0,37.77749,122.46232,1
Morning,831.0,3033.0, BALBOA ST&4TH AVE SW-NS/BZ,Inbound,27.0,54.0,38.1428571428571,37.78,122.46,0.226831896552,3712.0,0.245224395857,8690.0,8515.0,8690.0,0.104833141542,8690.0,0.630149597238,8690.0,37.77749,122.46232,1
Evening,31.0,3033.0, BALBOA ST&4TH AVE SW-NS/BZ,Inbound,12.0,66.0,29.0,37.78,122.46,0.226831896552,3712.0,0.245224395857,8690.0,8515.0,8690.0,0.104833141542,8690.0,0.630149597238,8690.0,37.77749,122.46232,1
Morning,31.0,3034.0, BALBOA ST&6TH AVE NW-FS/BZ,Outbound,10.0,29.0,18.7142857142857,37.78,122.46,0.226831896552,3712.0,0.245224395857,8690.0,8515.0,8690.0,0.104833141542,8690.0,0.630149597238,8690.0,37.77741,122.46454,1
Evening,831.0,3034.0, BALBOA ST&6TH AVE NW-FS/BZ,Outbound,7.0,23.0,14.0,37.78,122.46,0.226831896552,3712.0,0.245224395857,8690.0,8515.0,8690.0,0.104833141542,8690.0,0.630149597238,8690.0,37.77741,122.46454,1
Evening,31.0,3034.0, BALBOA ST&6TH AVE NW-FS/BZ,Outbound,21.0,52.0,30.5714285714286,37.78,122.46,0.226831896552,3712.0,0.245224395857,8690.0,8515.0,8690.0,0.104833141542,8690.0,0.630149597238,8690.0,37.77741,122.46454,1
Evening,31.0,3035.0, BALBOA ST&6TH AVE SE-FS/BZ,Inbound,13.0,60.0,28.0,37.78,122.46,0.226831896552,3712.0,0.245224395857,8690.0,8515.0,8690.0,0.104833141542,8690.0,0.630149597238,8690.0,37.77749,122.46433,1
Morning,31.0,3035.0, BALBOA ST&6TH AVE SE-FS/BZ,Inbound,3.0,54.0,32.0,37.78,122.46,0.226831896552,3712.0,0.245224395857,8690.0,8515.0,8690.0,0.104833141542,8690.0,0.630149597238,8690.0,37.77749,122.46433,1
Morning,831.0,3035.0, BALBOA ST&6TH AVE SE-FS/BZ,Inbound,24.0,54.0,36.4285714285714,37.78,122.46,0.226831896552,3712.0,0.245224395857,8690.0,8515.0,8690.0,0.104833141542,8690.0,0.630149597238,8690.0,37.77749,122.46433,1
Evening,831.0,3036.0, BALBOA ST&8TH AVE NE-NS/PS,Outbound,3.0,21.0,11.75,37.78,122.47,0.197336137399,2853.0,0.216320842366,6458.0,8515.0,6458.0,0.0769588107773,6458.0,0.621709507587,6458.0,37.77725,122.46655,1
Evening,31.0,3036.0, BALBOA ST&8TH AVE NE-NS/PS,Outbound,19.0,52.0,30.5714285714286,37.78,122.47,0.197336137399,2853.0,0.216320842366,6458.0,8515.0,6458.0,0.0769588107773,6458.0,0.621709507587,6458.0,37.77725,122.46655,1
Morning,31.0,3036.0, BALBOA ST&8TH AVE NE-NS/PS,Outbound,10.0,29.0,18.7142857142857,37.78,122.47,0.197336137399,2853.0,0.216320842366,6458.0,8515.0,6458.0,0.0769588107773,6458.0,0.621709507587,6458.0,37.77725,122.46655,1
Evening,31.0,3037.0, BALBOA ST&8TH AVE SW-NS/PS,Inbound,16.0,55.0,27.1428571428571,37.78,122.46,0.226831896552,3712.0,0.245224395857,8690.0,8515.0,8690.0,0.104833141542,8690.0,0.630149597238,8690.0,37.77748,122.46671,1
Morning,831.0,3037.0, BALBOA ST&8TH AVE SW-NS/PS,Inbound,13.0,54.0,27.2857142857143,37.78,122.46,0.226831896552,3712.0,0.245224395857,8690.0,8515.0,8690.0,0.104833141542,8690.0,0.630149597238,8690.0,37.77748,122.46671,1
Morning,31.0,3037.0, BALBOA ST&8TH AVE SW-NS/PS,Inbound,3.0,50.0,28.7,37.78,122.46,0.226831896552,3712.0,0.245224395857,8690.0,8515.0,8690.0,0.104833141542,8690.0,0.630149597238,8690.0,37.77748,122.46671,1
Evening,31.0,3038.0, BALBOA ST&10TH AVE NE-NS/PS,Outbound,20.0,53.0,30.125,37.78,122.47,0.197336137399,2853.0,0.216320842366,6458.0,8515.0,6458.0,0.0769588107773,6458.0,0.621709507587,6458.0,37.77715,122.46869,1
Morning,31.0,3038.0, BALBOA ST&10TH AVE NE-NS/PS,Outbound,9.0,30.0,18.2857142857143,37.78,122.47,0.197336137399,2853.0,0.216320842366,6458.0,8515.0,6458.0,0.0769588107773,6458.0,0.621709507587,6458.0,37.77715,122.46869,1
Evening,831.0,3038.0, BALBOA ST&10TH AVE NE-NS/PS,Outbound,2.0,16.0,8.625,37.78,122.47,0.197336137399,2853.0,0.216320842366,6458.0,8515.0,6458.0,0.0769588107773,6458.0,0.621709507587,6458.0,37.77715,122.46869,1
Morning,831.0,3039.0, BALBOA ST&10TH AVE SW-NS/PS,Inbound,7.0,33.0,15.7142857142857,37.78,122.47,0.197336137399,2853.0,0.216320842366,6458.0,8515.0,6458.0,0.0769588107773,6458.0,0.621709507587,6458.0,37.7771,122.46887,1
Morning,31.0,3039.0, BALBOA ST&10TH AVE SW-NS/PS,Inbound,3.0,43.0,26.8,37.78,122.47,0.197336137399,2853.0,0.216320842366,6458.0,8515.0,6458.0,0.0769588107773,6458.0,0.621709507587,6458.0,37.7771,122.46887,1
Evening,31.0,3039.0, BALBOA ST&10TH AVE SW-NS/PS,Inbound,16.0,54.0,26.8571428571429,37.78,122.47,0.197336137399,2853.0,0.216320842366,6458.0,8515.0,6458.0,0.0769588107773,6458.0,0.621709507587,6458.0,37.7771,122.46887,1
Evening,831.0,3040.0, BALBOA ST&12TH AVE NE-NS/PS,Outbound,0.0,10.0,5.5,37.78,122.47,0.197336137399,2853.0,0.216320842366,6458.0,8515.0,6458.0,0.0769588107773,6458.0,0.621709507587,6458.0,37.77705,122.47075,1
Evening,31.0,3040.0, BALBOA ST&12TH AVE NE-NS/PS,Outbound,19.0,50.0,32.75,37.78,122.47,0.197336137399,2853.0,0.216320842366,6458.0,8515.0,6458.0,0.0769588107773,6458.0,0.621709507587,6458.0,37.77705,122.47075,1
Morning,31.0,3040.0, BALBOA ST&12TH AVE NE-NS/PS,Outbound,9.0,30.0,18.1428571428571,37.78,122.47,0.197336137399,2853.0,0.216320842366,6458.0,8515.0,6458.0,0.0769588107773,6458.0,0.621709507587,6458.0,37.77705,122.47075,1
Morning,831.0,3041.0, BALBOA ST&12TH AVE SW-NS/PS,Inbound,0.0,16.0,7.71428571428571,37.78,122.47,0.197336137399,2853.0,0.216320842366,6458.0,8515.0,6458.0,0.0769588107773,6458.0,0.621709507587,6458.0,37.77705,122.47148,1
Morning,31.0,3041.0, BALBOA ST&12TH AVE SW-NS/PS,Inbound,3.0,39.0,26.0,37.78,122.47,0.197336137399,2853.0,0.216320842366,6458.0,8515.0,6458.0,0.0769588107773,6458.0,0.621709507587,6458.0,37.77705,122.47148,1
Evening,31.0,3041.0, BALBOA ST&12TH AVE SW-NS/PS,Inbound,15.0,54.0,26.7142857142857,37.78,122.47,0.197336137399,2853.0,0.216320842366,6458.0,8515.0,6458.0,0.0769588107773,6458.0,0.621709507587,6458.0,37.77705,122.47148,1
Morning,31.0,3043.0, BALBOA ST&17TH AVE NE-NS/PS,Outbound,7.0,30.0,16.7142857142857,37.78,122.48,0.214111178986,3274.0,0.187555218983,7923.0,8515.0,7923.0,0.0878455130632,7923.0,0.602675754134,7923.0,37.77682,122.47682,1
Evening,31.0,3043.0, BALBOA ST&17TH AVE NE-NS/PS,Outbound,17.0,43.0,31.625,37.78,122.48,0.214111178986,3274.0,0.187555218983,7923.0,8515.0,7923.0,0.0878455130632,7923.0,0.602675754134,7923.0,37.77682,122.47682,1
Evening,931.0,3043.0, BALBOA ST&17TH AVE NE-NS/PS,Outbound,23.0,50.0,33.9,37.78,122.48,0.214111178986,3274.0,0.187555218983,7923.0,8515.0,7923.0,0.0878455130632,7923.0,0.602675754134,7923.0,37.77682,122.47682,1
Evening,31.0,3044.0, BALBOA ST&17TH AVE SW-NS/PS,Inbound,14.0,55.0,26.8571428571429,37.78,122.48,0.214111178986,3274.0,0.187555218983,7923.0,8515.0,7923.0,0.0878455130632,7923.0,0.602675754134,7923.0,37.7768,122.47649,1
