lat,long,us_housing_units_no_vehicle,us_housing_units_no_vehicle_po,us_population_low_income,us_population_low_income_po,population_density,us_population,us_population_eighteen_to_twenty_four_years_old,us_population_eighteen_to_twenty_four_years_old_po,us_population_eighteen_to_twenty_four_years_old,us_population_twenty_five_to_sixty_four_years_old,us_population_twenty_five_to_sixty_four_years_old_po
37.72,122.46,0.1125,1680,0.170450245933,5286,5287,5286,0.0925085130533,5286,0.571509648127,5286
37.76,122.44,0.214183175423,3483,0.156775300172,5830,13543,5830,0.0387650085763,5830,0.83807890223,5830
37.75,122.49,0.111111111111,1872,0.191017733231,5188,5287,5188,0.0782575173477,5188,0.571703932151,5188
37.72,122.47,0.122239747634,1268,0.179522371672,3643,5287,3643,0.0947021685424,3643,0.550645072742,3643
37.79,122.4,0.297894736842,950,0.231506849315,1460,8201,1460,0.0917808219178,1460,0.837671232877,1460
37.72,122.4,0.101083032491,831,0.415191503058,3107,6773,3107,0.0943031863534,3107,0.494689411007,3107
37.75,122.39,0.0909090909091,11,0.104166666667,96,6773,96,0.0520833333333,96,0.822916666667,96
37.79,122.47,0.178063642519,1477,0.154692556634,3090,8515,3090,0.0608414239482,3090,0.646925566343,3090
37.77,122.42,0.476655236085,3791,0.378816915804,7827,13543,7827,0.109365018526,7827,0.669732975597,7827
37.78,122.48,0.214111178986,3274,0.187555218983,7923,8515,7923,0.0878455130632,7923,0.602675754134,7923
37.76,122.4,0.137844611529,1596,0.153184165232,2905,8201,2905,0.0385542168675,2905,0.77934595525,2905
37.74,122.43,0.0777445536096,2341,0.149453448926,5306,9348,5306,0.065397663023,5306,0.678854127403,5306
37.76,122.47,0.188223938224,3108,0.204155374887,6642,8515,6642,0.0915386931647,6642,0.665612767239,6642
37.76,122.46,0.181818181818,2882,0.212881915772,6055,8515,6055,0.104541701073,6055,0.709331131296,6055
37.72,122.44,0.225884634028,2063,0.303509979353,7265,9348,7265,0.105437026841,7265,0.545354439092,7265
37.81,122.43,-1,-1,-1,-1,9148,0,-1,-1,-1,-1
37.78,122.5,0.162687171186,2471,0.183735964614,5878,8515,5878,0.0916978564137,5878,0.594419870704,5878
37.79,122.44,0.250422535211,3550,0.216638935108,6010,13543,6010,0.0778702163062,6010,0.704159733777,6010
37.78,122.49,0.250617283951,3240,0.235432761556,7637,8515,7637,0.0869451355244,7637,0.598664397015,7637
37.83,122.38,0.0402010050251,398,0.396584440228,527,13713,527,0.273244781784,527,0.599620493359,527
37.73,122.41,0.116548615583,1553,0.218872870249,5341,6773,5341,0.0921175809773,5341,0.527803782063,5341
37.8,122.41,0.519008448199,8996,0.394441765131,16588,13713,16588,0.0757776706053,16588,0.582348685797,16588
37.78,122.51,0.145228215768,241,0.129716981132,424,6682,424,0.0353773584906,424,0.665094339623,424
37.71,122.45,0.144382544104,2154,0.245343928483,8054,9348,8054,0.0933697541594,8054,0.545939905637,8054
37.74,122.42,0.190669371197,2465,0.322016903022,6981,9348,6981,0.0909611803467,6981,0.62211717519,6981
37.75,122.48,0.114424832623,1643,0.180184035951,4673,5287,4673,0.10378771667,4673,0.562807618232,4673
37.71,122.41,0.153396639883,1369,0.295256036993,5839,6773,5839,0.105840041103,5839,0.523377290632,5839
37.78,122.39,0.202219482121,811,0.367796610169,1180,8201,1180,0.0762711864407,1180,0.760169491525,1180
37.73,122.45,0.0853018372703,1524,0.197683017008,4057,9348,4057,0.0719743652946,4057,0.629529208775,4057
37.8,122.45,0.132608695652,1840,0.0807987711214,3255,9148,3255,0.0423963133641,3255,0.689708141321,3255
37.81,122.42,0.333333333333,3,0.0,3,9148,3,0.0,3,1.0,3
